gene_id	gene_name	gene_type	trimmed_mean_expression	median_expression	
ENSG00000164896.20	FASTK	protein_coding	30.89634	29.615349
ENSG00000164897.14	TMUB1	protein_coding	31.37109	29.38755
ENSG00000164898.13	FMC1	protein_coding	1.3539363	1.19195
ENSG00000164900.4	GBX1	protein_coding	0.06885448	0.0
ENSG00000164902.14	PHAX	protein_coding	11.515244	8.9666
ENSG00000164904.18	ALDH7A1	protein_coding	0.9067321	0.5137
ENSG00000164916.11	FOXK1	protein_coding	37.24932	32.54205
ENSG00000164919.11	COX6C	protein_coding	38.333313	35.4388
ENSG00000164920.9	OSR2	protein_coding	0.5992722	0.2692
ENSG00000164924.18	YWHAZ	protein_coding	285.89395	275.46863
ENSG00000164929.17	BAALC	protein_coding	25.340443	7.3654003
ENSG00000164930.12	FZD6	protein_coding	5.528708	2.6413999
ENSG00000164932.13	CTHRC1	protein_coding	1.8994564	0.90615
ENSG00000164933.12	SLC25A32	protein_coding	1.2549179	0.8991
ENSG00000164934.14	DCAF13	protein_coding	10.806526	9.71505
ENSG00000164935.6	DCSTAMP	protein_coding	0.417151	0.1199
ENSG00000164938.14	TP53INP1	protein_coding	81.31531	57.00865
ENSG00000164941.14	INTS8	protein_coding	27.68228	25.98155
ENSG00000164944.12	VIRMA	protein_coding	25.63498	24.18925
ENSG00000164946.20	FREM1	protein_coding	0.62249815	0.03705
ENSG00000164949.8	GEM	protein_coding	1.4841127	0.6469
ENSG00000164951.16	PDP1	protein_coding	15.770368	14.019051
ENSG00000164953.16	TMEM67	protein_coding	2.8295715	2.1729498
ENSG00000164961.16	WASHC5	protein_coding	46.64454	46.2262
ENSG00000164967.10	RPP25L	protein_coding	14.632476	11.54595
ENSG00000164970.15	FAM219A	protein_coding	9.596644	8.99975
ENSG00000164972.13	C9orf24	protein_coding	0.6878874	0.49150002
ENSG00000164975.15	SNAPC3	protein_coding	13.10978	11.520149
ENSG00000164976.9	MYORG	protein_coding	1.0927382	0.83889997
ENSG00000164978.18	NUDT2	protein_coding	22.911707	21.3216
ENSG00000164983.7	TMEM65	protein_coding	15.339793	12.19045
ENSG00000164985.15	PSIP1	protein_coding	40.608044	35.677498
ENSG00000164989.17	CCDC171	protein_coding	3.4481075	2.28405
ENSG00000165006.14	UBAP1	protein_coding	142.27434	123.96565
ENSG00000165023.7	DIRAS2	protein_coding	0.022182561	0.0
ENSG00000165025.15	SYK	protein_coding	141.04526	130.9823
ENSG00000165028.12	NIPSNAP3B	protein_coding	5.7396765	4.7149
ENSG00000165029.17	ABCA1	protein_coding	29.924067	17.8017
ENSG00000165030.4	NFIL3	protein_coding	184.48831	145.17944
ENSG00000165046.13	LETM2	protein_coding	5.432197	4.2815504
ENSG00000165055.16	METTL2B	protein_coding	7.2484	6.7618
ENSG00000165059.8	PRKACG	protein_coding	0.14999074	0.0826
ENSG00000165060.15	FXN	protein_coding	7.3116407	6.3430996
ENSG00000165061.15	ZMAT4	protein_coding	0.034450445	0.0
ENSG00000165066.13	NKX6-3	protein_coding	0.12836778	0.044200003
ENSG00000165071.15	TMEM71	protein_coding	35.683575	28.73315
ENSG00000165072.10	MAMDC2	protein_coding	16.936035	3.31945
ENSG00000165076.14	PRSS37	protein_coding	0.17127596	0.0706
ENSG00000165078.13	CPA6	protein_coding	1.0210791	0.3714
ENSG00000165084.16	C8orf34	protein_coding	0.0060268966	0.0
ENSG00000165091.18	TMC1	protein_coding	0.031846896	0.0199
ENSG00000165092.13	ALDH1A1	protein_coding	13.647875	2.5174499
ENSG00000165097.16	KDM1B	protein_coding	45.036938	41.27795
ENSG00000165102.15	HGSNAT	protein_coding	31.360472	28.135849
ENSG00000165105.10	RASEF	protein_coding	0.052600693	0.01805
ENSG00000165113.13	GKAP1	protein_coding	5.653672	4.6065
ENSG00000165115.15	KIF27	protein_coding	3.7213457	3.18485
ENSG00000165118.15	C9orf64	protein_coding	4.498009	2.968
ENSG00000165119.21	HNRNPK	protein_coding	362.39804	351.9512
ENSG00000165120.5	SSMEM1	protein_coding	0.07727832	0.0
ENSG00000165121.11	AL353743.1	transcribed_unprocessed_pseudogene	14.053459	12.3734
ENSG00000165124.18	SVEP1	protein_coding	0.12724622	0.046
ENSG00000165125.22	TRPV6	protein_coding	0.45598355	0.2636
ENSG00000165131.8	LLCFC1	protein_coding	2.3781915	0.63185
ENSG00000165138.18	ANKS6	protein_coding	3.1453965	2.2408
ENSG00000165140.11	FBP1	protein_coding	22.915936	9.7329
ENSG00000165152.9	PGAP4	protein_coding	0.41255295	0.06865
ENSG00000165156.15	ZHX1	protein_coding	21.92289	20.5411
ENSG00000165164.14	CFAP47	protein_coding	0.1354398	0.0265
ENSG00000165168.8	CYBB	protein_coding	256.75613	114.2079
ENSG00000165169.11	DYNLT3	protein_coding	17.32533	14.56215
ENSG00000165171.11	METTL27	protein_coding	0.5912264	0.26125002
ENSG00000165175.16	MID1IP1	protein_coding	60.790863	53.5112
ENSG00000165178.9	NCF1C	unprocessed_pseudogene	61.90197	32.8483
ENSG00000165181.16	SHOC1	protein_coding	1.1830161	0.50395
ENSG00000165182.12	CXorf58	protein_coding	0.44648468	0.22659999
ENSG00000165185.15	KIAA1958	protein_coding	8.564251	7.2618
ENSG00000165186.12	PTCHD1	protein_coding	0.02352936	0.0108
ENSG00000165188.13	RNF183	protein_coding	0.21299891	0.1447
ENSG00000165192.14	ASB11	protein_coding	0.14237547	0.07960001
ENSG00000165194.15	PCDH19	protein_coding	0.036914192	0.0068
ENSG00000165195.16	PIGA	protein_coding	30.304415	24.5989
ENSG00000165197.5	VEGFD	protein_coding	0.042685125	0.0
ENSG00000165202.3	OR1Q1	protein_coding	0.23143065	0.035800003
ENSG00000165204.3	OR1K1	protein_coding	0.39888453	0.23715
ENSG00000165209.19	STRBP	protein_coding	16.788813	14.80575
ENSG00000165215.6	CLDN3	protein_coding	0.32955787	0.17295
ENSG00000165219.22	GAPVD1	protein_coding	41.23634	36.84285
ENSG00000165233.18	CARD19	protein_coding	90.73135	77.71225
ENSG00000165238.16	WNK2	protein_coding	0.080025904	0.043250002
ENSG00000165240.20	ATP7A	protein_coding	8.259345	7.1186
ENSG00000165244.7	ZNF367	protein_coding	17.442194	14.56365
ENSG00000165246.14	NLGN4Y	protein_coding	0.035047393	0.0
ENSG00000165259.14	HDX	protein_coding	0.6899539	0.34575
ENSG00000165264.11	NDUFB6	protein_coding	24.70369	22.0317
ENSG00000165269.13	AQP7	protein_coding	0.1497594	0.0954
ENSG00000165271.17	NOL6	protein_coding	28.059467	25.44485
ENSG00000165272.16	AQP3	protein_coding	11.316934	6.467
ENSG00000165275.10	TRMT10B	protein_coding	13.345758	12.7119
ENSG00000165280.17	VCP	protein_coding	112.840454	113.16935
ENSG00000165282.14	PIGO	protein_coding	13.666831	13.10935
ENSG00000165283.16	STOML2	protein_coding	80.252785	75.6974
ENSG00000165288.11	BRWD3	protein_coding	19.251665	18.42205
ENSG00000165300.7	SLITRK5	protein_coding	0.48824453	0.0277
ENSG00000165304.8	MELK	protein_coding	9.824323	7.65345
ENSG00000165309.14	ARMC3	protein_coding	0.050904434	0.019650001
ENSG00000165312.6	OTUD1	protein_coding	76.676865	66.7095
ENSG00000165322.18	ARHGAP12	protein_coding	16.081404	14.23855
ENSG00000165323.15	FAT3	protein_coding	0.09820099	0.0179
ENSG00000165325.14	DEUP1	protein_coding	0.06325615	0.027350001
ENSG00000165338.17	HECTD2	protein_coding	0.834802	0.4809
ENSG00000165349.12	SLC7A3	protein_coding	0.403053	0.06605
ENSG00000165355.7	FBXO33	protein_coding	44.36344	38.7314
ENSG00000165359.16	INTS6L	protein_coding	21.29554	20.21285
ENSG00000165370.3	GPR101	protein_coding	0.021161282	0.00975
ENSG00000165376.11	CLDN2	protein_coding	0.18885577	0.0666
ENSG00000165379.13	LRFN5	protein_coding	0.0042511327	0.0
ENSG00000165383.11	LRRC18	protein_coding	3.207874	1.35635
ENSG00000165389.7	SPTSSA	protein_coding	15.810246	11.4646
ENSG00000165392.11	WRN	protein_coding	19.822168	16.63535
ENSG00000165406.16	MARCHF8	protein_coding	62.68071	37.6047
ENSG00000165409.18	TSHR	protein_coding	0.7033986	0.38590002
ENSG00000165410.15	CFL2	protein_coding	15.716479	13.079
ENSG00000165416.15	SUGT1	protein_coding	13.058229	11.7209
ENSG00000165417.12	GTF2A1	protein_coding	14.286928	12.68375
ENSG00000165424.7	ZCCHC24	protein_coding	7.316898	5.4966
ENSG00000165434.8	PGM2L1	protein_coding	8.31223	7.0873
ENSG00000165443.12	PHYHIPL	protein_coding	0.006674187	0.0
ENSG00000165449.11	SLC16A9	protein_coding	1.8127915	0.55275
ENSG00000165457.14	FOLR2	protein_coding	3.4156415	1.7821
ENSG00000165458.14	INPPL1	protein_coding	93.61021	92.764496
ENSG00000165462.5	PHOX2A	protein_coding	0.80890644	0.49774998
ENSG00000165471.7	MBL2	protein_coding	0.005882069	0.0
ENSG00000165474.8	GJB2	protein_coding	0.36429805	0.07575
ENSG00000165475.15	CRYL1	protein_coding	8.476988	7.4133
ENSG00000165476.14	REEP3	protein_coding	16.677322	11.062
ENSG00000165478.7	HEPACAM	protein_coding	0.019121774	0.0
ENSG00000165480.16	SKA3	protein_coding	9.910283	8.0469
ENSG00000165487.14	MICU2	protein_coding	33.057045	31.1999
ENSG00000165490.13	DDIAS	protein_coding	3.3909326	2.7213001
ENSG00000165494.11	PCF11	protein_coding	59.697716	53.95125
ENSG00000165495.16	PKNOX2	protein_coding	0.09912414	0.0375
ENSG00000165496.5	RPL10L	protein_coding	0.85274935	0.2436
ENSG00000165501.17	LRR1	protein_coding	10.024099	9.1935005
ENSG00000165502.7	RPL36AL	protein_coding	344.10974	213.604
ENSG00000165506.15	DNAAF2	protein_coding	15.511434	13.0926
ENSG00000165507.9	DEPP1	protein_coding	10.156444	5.83455
ENSG00000165509.13	MAGEC3	protein_coding	0.014359507	0.0
ENSG00000165511.6	ZNF22-AS1	lncRNA	4.005183	2.5946
ENSG00000165512.5	ZNF22	protein_coding	29.711746	24.58115
ENSG00000165516.11	KLHDC2	protein_coding	21.212297	19.744701
ENSG00000165521.15	EML5	protein_coding	0.26126227	0.1671
ENSG00000165525.18	NEMF	protein_coding	30.602688	27.78015
ENSG00000165526.9	RPUSD4	protein_coding	18.790325	17.51895
ENSG00000165527.7	ARF6	protein_coding	132.92734	127.4837
ENSG00000165533.19	TTC8	protein_coding	4.035252	3.4499998
ENSG00000165548.11	TMEM63C	protein_coding	0.81681937	0.28915
ENSG00000165553.4	NGB	protein_coding	0.024390148	0.0
ENSG00000165555.9	NOXRED1	protein_coding	1.705222	1.40415
ENSG00000165556.10	CDX2	protein_coding	0.21107627	0.094
ENSG00000165566.12	AMER2	protein_coding	0.01290197	0.0069500003
ENSG00000165568.18	AKR1E2	protein_coding	5.574694	3.6323
ENSG00000165572.8	KBTBD6	protein_coding	6.949444	5.6443996
ENSG00000165583.15	SSX5	protein_coding	0.006700887	0.0
ENSG00000165584.16	SSX3	protein_coding	0.0038505422	0.0
ENSG00000165588.18	OTX2	protein_coding	0.0052466006	0.0
ENSG00000165591.6	FAAH2	protein_coding	1.9536434	1.1651
ENSG00000165606.9	DRGX	protein_coding	0.04821172	0.0
ENSG00000165609.13	NUDT5	protein_coding	22.508999	19.02135
ENSG00000165617.15	DACT1	protein_coding	1.881862	1.24015
ENSG00000165621.8	OXGR1	protein_coding	0.034393888	0.0
ENSG00000165623.10	UCMA	protein_coding	0.035678428	0.0
ENSG00000165626.17	BEND7	protein_coding	0.23333457	0.04655
ENSG00000165629.20	ATP5F1C	protein_coding	150.43411	142.40205
ENSG00000165630.14	PRPF18	protein_coding	9.154464	7.9376
ENSG00000165632.8	TAF3	protein_coding	14.893285	14.42075
ENSG00000165633.13	VSTM4	protein_coding	0.31690055	0.09105
ENSG00000165637.13	VDAC2	protein_coding	103.45078	99.9138
ENSG00000165643.11	SOHLH1	protein_coding	0.008494482	0.0
ENSG00000165644.11	COMTD1	protein_coding	7.640906	6.75345
ENSG00000165646.14	SLC18A2	protein_coding	3.56327	1.9579
ENSG00000165650.12	PDZD8	protein_coding	79.986115	60.5671
ENSG00000165655.17	ZNF503	protein_coding	11.570832	5.4272003
ENSG00000165660.8	ABRAXAS2	protein_coding	27.074907	24.89635
ENSG00000165661.17	QSOX2	protein_coding	27.752514	25.3026
ENSG00000165669.14	FAM204A	protein_coding	12.128648	10.91615
ENSG00000165671.21	NSD1	protein_coding	45.97784	44.248352
ENSG00000165672.7	PRDX3	protein_coding	57.965862	46.9983
ENSG00000165675.16	ENOX2	protein_coding	8.089501	7.27915
ENSG00000165678.21	GHITM	protein_coding	159.0089	150.53555
ENSG00000165682.14	CLEC1B	protein_coding	5.7297816	3.5928502
ENSG00000165684.4	SNAPC4	protein_coding	16.525928	15.875299
ENSG00000165685.8	TMEM52B	protein_coding	2.7486432	1.40705
ENSG00000165688.12	PMPCA	protein_coding	32.06416	30.778198
ENSG00000165689.17	ENTR1	protein_coding	24.484549	21.56675
ENSG00000165694.10	FRMD7	protein_coding	0.24267301	0.124249995
ENSG00000165695.10	AK8	protein_coding	0.54563147	0.35965002
ENSG00000165698.16	SPACA9	protein_coding	4.567077	2.81755
ENSG00000165699.15	TSC1	protein_coding	12.468773	12.415951
ENSG00000165702.14	GFI1B	protein_coding	13.134687	5.6754
ENSG00000165704.15	HPRT1	protein_coding	65.57735	59.26475
ENSG00000165714.11	BORCS5	protein_coding	13.324342	11.22325
ENSG00000165716.11	DIPK1B	protein_coding	17.18179	10.3744
ENSG00000165724.6	ZMYND19	protein_coding	14.451273	12.873199
ENSG00000165730.16	STOX1	protein_coding	0.7822698	0.46665
ENSG00000165731.20	RET	protein_coding	2.6964626	1.10135
ENSG00000165732.13	DDX21	protein_coding	165.37648	155.01575
ENSG00000165733.8	BMS1	protein_coding	21.25565	20.458649
ENSG00000165752.17	STK32C	protein_coding	8.68524	6.9117002
ENSG00000165757.9	JCAD	protein_coding	1.8533288	0.41390002
ENSG00000165762.3	OR4K2	protein_coding	0.006239311	0.0
ENSG00000165775.18	FUNDC2	protein_coding	12.014322	11.7044
ENSG00000165782.11	PIP4P1	protein_coding	50.73487	49.408447
ENSG00000165792.18	METTL17	protein_coding	22.50954	21.5864
ENSG00000165794.10	SLC39A2	protein_coding	0.096423745	0.05815
ENSG00000165795.23	NDRG2	protein_coding	4.0443726	2.23485
ENSG00000165799.5	RNASE7	protein_coding	0.18433368	0.0788
ENSG00000165801.10	ARHGEF40	protein_coding	30.757172	24.4931
ENSG00000165802.23	NSMF	protein_coding	28.297125	25.378101
ENSG00000165804.16	ZNF219	protein_coding	13.212791	10.26325
ENSG00000165805.10	C12orf50	protein_coding	0.030861676	0.0192
ENSG00000165806.21	CASP7	protein_coding	17.855158	15.97595
ENSG00000165807.8	PPP1R36	protein_coding	0.2670948	0.16354999
ENSG00000165810.17	BTNL9	protein_coding	0.29570395	0.13125
ENSG00000165813.20	CCDC186	protein_coding	17.511806	15.2852
ENSG00000165816.13	VWA2	protein_coding	0.16735397	0.06485
ENSG00000165819.12	METTL3	protein_coding	37.88362	36.94355
ENSG00000165821.12	SALL2	protein_coding	1.82164	0.7833
ENSG00000165828.15	PRAP1	protein_coding	0.8705564	0.58015
ENSG00000165832.6	TRUB1	protein_coding	9.833648	8.5145
ENSG00000165837.12	ERICH6B	protein_coding	0.26836225	0.2138
ENSG00000165841.11	CYP2C19	protein_coding	0.013250542	0.0
ENSG00000165861.14	ZFYVE1	protein_coding	25.759714	23.4265
ENSG00000165863.17	C10orf82	protein_coding	0.034706898	0.0
ENSG00000165868.16	HSPA12A	protein_coding	0.063908964	0.0323
ENSG00000165874.13	SHLD2P1	transcribed_unprocessed_pseudogene	0.31490096	0.1968
ENSG00000165879.9	FRAT1	protein_coding	35.944786	30.0895
ENSG00000165886.5	UBTD1	protein_coding	15.019793	12.00655
ENSG00000165887.12	ANKRD2	protein_coding	0.15400818	0.07715
ENSG00000165891.16	E2F7	protein_coding	4.4058247	2.7132502
ENSG00000165895.19	ARHGAP42	protein_coding	0.9002723	0.3204
ENSG00000165898.14	ISCA2	protein_coding	8.654926	8.15345
ENSG00000165899.11	OTOGL	protein_coding	0.017512215	0.00655
ENSG00000165905.18	LARGE2	protein_coding	1.7501789	0.90685
ENSG00000165912.16	PACSIN3	protein_coding	1.5938693	1.12015
ENSG00000165914.15	TTC7B	protein_coding	5.331504	4.40545
ENSG00000165915.14	SLC39A13	protein_coding	18.51258	17.29715
ENSG00000165916.8	PSMC3	protein_coding	70.70143	68.0254
ENSG00000165917.10	RAPSN	protein_coding	3.7686763	2.1645
ENSG00000165923.16	AGBL2	protein_coding	1.2076911	0.9144
ENSG00000165929.13	TC2N	protein_coding	11.154866	5.19335
ENSG00000165934.13	CPSF2	protein_coding	12.421332	10.3645
ENSG00000165935.9	SMCO2	protein_coding	0.4368001	0.3023
ENSG00000165943.5	MOAP1	protein_coding	66.61358	61.262352
ENSG00000165948.11	IFI27L1	protein_coding	7.629882	7.124
ENSG00000165949.12	IFI27	protein_coding	7.827353	1.0847001
ENSG00000165953.10	SERPINA12	protein_coding	0.006154483	0.0
ENSG00000165959.12	CLMN	protein_coding	5.3012276	3.81605
ENSG00000165966.16	PDZRN4	protein_coding	0.37634543	0.03565
ENSG00000165970.12	SLC6A5	protein_coding	0.0026895565	0.0
ENSG00000165972.13	CCDC38	protein_coding	0.9494275	0.63745
ENSG00000165973.19	NELL1	protein_coding	0.0068071913	0.0
ENSG00000165983.14	PTER	protein_coding	9.636589	7.76365
ENSG00000165985.10	C1QL3	protein_coding	1.5437135	1.06645
ENSG00000165995.22	CACNB2	protein_coding	1.4911186	0.88625
ENSG00000165996.14	HACD1	protein_coding	8.799343	5.8349
ENSG00000165997.5	ARL5B	protein_coding	39.654926	29.1059
ENSG00000166002.7	SMCO4	protein_coding	10.244573	5.68565
ENSG00000166004.15	CEP295	protein_coding	12.724895	12.2309
ENSG00000166006.14	KCNC2	protein_coding	0.004844434	0.0
ENSG00000166007.11	TRIM51HP	transcribed_unprocessed_pseudogene	0.0006928079	0.0
ENSG00000166012.17	TAF1D	protein_coding	45.02587	37.828697
ENSG00000166013.11	TRIM53BP	unprocessed_pseudogene	0.0	0.0
ENSG00000166016.6	ABTB2	protein_coding	11.202905	7.8993
ENSG00000166024.14	R3HCC1L	protein_coding	30.206783	27.61115
ENSG00000166025.18	AMOTL1	protein_coding	6.753471	4.44425
ENSG00000166033.13	HTRA1	protein_coding	0.29587093	0.08625
ENSG00000166035.11	LIPC	protein_coding	0.97967184	0.58835
ENSG00000166037.11	CEP57	protein_coding	23.196459	21.35145
ENSG00000166046.11	TCP11L2	protein_coding	31.84564	19.00695
ENSG00000166049.11	PASD1	protein_coding	0.0048907385	0.0
ENSG00000166068.13	SPRED1	protein_coding	1.5640343	0.4893
ENSG00000166069.13	TMCO5A	protein_coding	0.002244532	0.0
ENSG00000166073.11	GPR176	protein_coding	0.361443	0.1744
ENSG00000166086.13	JAM3	protein_coding	2.7531786	1.7053
ENSG00000166090.8	IL25	protein_coding	0.014543546	0.0
ENSG00000166091.21	CMTM5	protein_coding	1.9153411	0.3487
ENSG00000166104.15	AC126323.1	transcribed_unprocessed_pseudogene	0.23245919	0.04685
ENSG00000166105.16	GLB1L3	protein_coding	0.26664332	0.11085
ENSG00000166106.3	ADAMTS15	protein_coding	0.3247555	0.03915
ENSG00000166111.10	SVOP	protein_coding	0.036731627	0.024050001
ENSG00000166118.8	SPATA19	protein_coding	0.0021591133	0.0
ENSG00000166123.14	GPT2	protein_coding	12.611979	6.75795
ENSG00000166126.11	AMN	protein_coding	5.914025	3.31615
ENSG00000166128.13	RAB8B	protein_coding	83.8668	67.13105
ENSG00000166130.15	IKBIP	protein_coding	7.457297	5.50095
ENSG00000166133.18	RPUSD2	protein_coding	7.983318	7.2716
ENSG00000166135.14	HIF1AN	protein_coding	20.749144	20.382599
ENSG00000166136.16	NDUFB8	protein_coding	10.467685	9.4816
ENSG00000166140.17	ZFYVE19	protein_coding	11.793419	10.50015
ENSG00000166143.10	PPP1R14D	protein_coding	0.19803062	0.12465
ENSG00000166145.14	SPINT1	protein_coding	9.747984	5.48845
ENSG00000166147.14	FBN1	protein_coding	4.4469094	2.0626
ENSG00000166148.4	AVPR1A	protein_coding	0.3541044	0.0688
ENSG00000166152.4	C16orf78	protein_coding	0.008250542	0.0
ENSG00000166153.16	DEPDC4	protein_coding	1.062154	0.89965
ENSG00000166159.11	LRTM2	protein_coding	0.44729084	0.14915001
ENSG00000166160.9	OPN1MW2	protein_coding	0.0	0.0
ENSG00000166164.16	BRD7	protein_coding	24.51932	23.946949
ENSG00000166165.13	CKB	protein_coding	21.615734	10.66395
ENSG00000166166.13	TRMT61A	protein_coding	13.059933	12.2884
ENSG00000166167.18	BTRC	protein_coding	11.07779	10.11615
ENSG00000166169.17	POLL	protein_coding	12.251026	11.726601
ENSG00000166170.10	BAG5	protein_coding	38.71624	36.4348
ENSG00000166171.13	DPCD	protein_coding	9.93477	8.95945
ENSG00000166173.11	LARP6	protein_coding	0.1648403	0.038500004
ENSG00000166181.13	API5	protein_coding	44.193905	39.5506
ENSG00000166183.16	ASPG	protein_coding	0.13703586	0.026050001
ENSG00000166188.2	ZNF319	protein_coding	21.261992	20.884949
ENSG00000166189.8	HPS6	protein_coding	20.06847	18.6655
ENSG00000166192.15	SENP8	protein_coding	1.1053461	0.94385
ENSG00000166197.17	NOLC1	protein_coding	70.76302	62.0526
ENSG00000166199.13	ALKBH3	protein_coding	15.844077	14.218
ENSG00000166200.15	COPS2	protein_coding	48.525543	43.25815
ENSG00000166206.15	GABRB3	protein_coding	0.013902168	0.0056
ENSG00000166211.8	SPIC	protein_coding	0.21423842	0.0453
ENSG00000166220.12	TBATA	protein_coding	0.089519896	0.0321
ENSG00000166224.17	SGPL1	protein_coding	16.757431	15.567249
ENSG00000166225.9	FRS2	protein_coding	19.799828	17.004501
ENSG00000166226.13	CCT2	protein_coding	105.13465	100.6569
ENSG00000166228.9	PCBD1	protein_coding	36.385967	30.06945
ENSG00000166233.15	ARIH1	protein_coding	20.358343	17.851799
ENSG00000166246.14	C16orf71	protein_coding	1.1729289	0.8495
ENSG00000166250.12	CLMP	protein_coding	1.1965194	0.82535
ENSG00000166257.9	SCN3B	protein_coding	0.2541772	0.12605
ENSG00000166260.13	COX11	protein_coding	7.3672338	6.23535
ENSG00000166261.11	ZNF202	protein_coding	6.899778	5.729
ENSG00000166262.16	FAM227B	protein_coding	1.4186891	1.1180501
ENSG00000166263.13	STXBP4	protein_coding	1.6002493	1.16395
ENSG00000166265.13	CYYR1	protein_coding	1.7083361	0.09265
ENSG00000166266.14	CUL5	protein_coding	24.519901	22.96385
ENSG00000166268.11	MYRFL	protein_coding	0.16143833	0.07455
ENSG00000166272.18	WBP1L	protein_coding	15.669847	11.80895
ENSG00000166275.16	BORCS7	protein_coding	15.091854	12.9394
ENSG00000166278.15	C2	protein_coding	2.0872533	0.70019996
ENSG00000166289.6	PLEKHF1	protein_coding	5.192358	3.4807
ENSG00000166292.12	TMEM100	protein_coding	0.019427288	0.0
ENSG00000166295.9	ANAPC16	protein_coding	34.44439	30.60025
ENSG00000166311.10	SMPD1	protein_coding	23.111156	21.032299
ENSG00000166313.19	APBB1	protein_coding	7.3131156	3.14065
ENSG00000166317.12	SYNPO2L	protein_coding	0.4051998	0.2645
ENSG00000166321.14	NUDT13	protein_coding	18.345354	14.53915
ENSG00000166323.13	C11orf65	protein_coding	1.5517366	0.98025
